,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
3454815,60465,647919,1.0,MEMORIAL HOSPITAL,FROEDTERT MEMORIAL LUTHERAN HOSPITAL,715 SOUTH TAFT AVENUE,9200 W WISCONSIN AVE
3454806,60465,393088,1.0,MEMORIAL HOSPITAL,COMMUNITY MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,W180 N8085 TOWN HALL RD
3454804,60465,624452,1.0,MEMORIAL HOSPITAL,BELOIT MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,1969 W HART RD
14115777,89565,604328,1.0,REGIONAL MEDICAL CENTER,ABILENE REGIONAL MEDICAL CENTER,709 W MAIN STREET,6250 HWY 83/84
14115783,89565,576758,1.0,REGIONAL MEDICAL CENTER,BROWNWOOD REGIONAL MEDICAL CENTER,709 W MAIN STREET,1501 BURNET DR
9465912,81438,698865,1.0,MEMORIAL HOSPITAL,GHS OCONEE MEMORIAL  HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,298 MEMORIAL DRIVE
5050220,78872,746090,1.0,MEMORIAL HOSPITAL,CITIZENS MEMORIAL HOSPITAL,511 NE 10TH ST,1500 N OAKLAND
9465904,81438,114556,1.0,MEMORIAL HOSPITAL,KENT COUNTY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,455 TOLL GATE RD
14115733,89565,145072,1.0,REGIONAL MEDICAL CENTER,WEATHERFORD REGIONAL MEDICAL CENTER,709 W MAIN STREET,713 E ANDERSON ST
14115725,89565,478395,1.0,REGIONAL MEDICAL CENTER,MISSION REGIONAL MEDICAL CENTER,709 W MAIN STREET,900 SOUTH BRYAN ROAD
14115701,89565,438223,1.0,REGIONAL MEDICAL CENTER,GRAHAM REGIONAL MEDICAL CENTER,709 W MAIN STREET,1301 MONTGOMERY ROAD
5050210,78872,629407,1.0,MEMORIAL HOSPITAL,GOLDEN VALLEY MEMORIAL HOSPITAL,511 NE 10TH ST,1600 N 2ND ST
14115705,89565,365578,1.0,REGIONAL MEDICAL CENTER,PAMPA REGIONAL MEDICAL CENTER,709 W MAIN STREET,1 MEDICAL PLAZA
14115708,89565,174682,1.0,REGIONAL MEDICAL CENTER,GUADALUPE REGIONAL MEDICAL CENTER,709 W MAIN STREET,1215 E COURT ST
14115722,89565,501691,1.0,REGIONAL MEDICAL CENTER,VAL VERDE REGIONAL MEDICAL CENTER,709 W MAIN STREET,801 BEDELL AVE
9465894,81438,602564,1.0,MEMORIAL HOSPITAL,ROXBOROUGH MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,5800 RIDGE AVE
14115724,89565,884373,1.0,REGIONAL MEDICAL CENTER,SOUTH TEXAS REGIONAL MEDICAL CENTER,709 W MAIN STREET,1905 HWY 97 EAST
6846875,71440,270187,1.0,MEMORIAL HOSPITAL,CLINTON MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,610 WEST MAIN STREET
14115732,89565,172686,1.0,REGIONAL MEDICAL CENTER,WADLEY REGIONAL MEDICAL CENTER,709 W MAIN STREET,1000 PINE STREET
9465898,81438,776251,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL OF RHODE ISLAND,1110 NORTH SARAH DEWITT DRIVE,111 BREWSTER STREET
6846883,71440,238922,1.0,MEMORIAL HOSPITAL,GRADY MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,561 WEST CENTRAL AVENUE
5470890,52839,291420,1.0,BAPTIST MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL DESOTO,6019 WALNUT GROVE ROAD,7601 SOUTHCREST PARKWAY
14115731,89565,425695,1.0,REGIONAL MEDICAL CENTER,PARIS REGIONAL MEDICAL CENTER,709 W MAIN STREET,820 CLARKSVILLE ST
6846818,71440,800211,1.0,MEMORIAL HOSPITAL,TRUMBULL MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,1350 EAST MARKET STREET
9465662,81438,270187,1.0,MEMORIAL HOSPITAL,CLINTON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,610 WEST MAIN STREET
9465642,81438,640937,1.0,MEMORIAL HOSPITAL,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,630 EATON AVENUE
14115429,89565,777405,1.0,REGIONAL MEDICAL CENTER,LANCASTER REGIONAL MEDICAL CENTER,709 W MAIN STREET,250 COLLEGE AVENUE
5050158,78872,291420,1.0,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL DESOTO,511 NE 10TH ST,7601 SOUTHCREST PARKWAY
6642647,44822,706218,1.0,COMMUNITY HOSPITAL,BEAVER DAM COMMUNITY HOSPITAL,901 MACARTHUR BLVD,707 S UNIVERSITY AVE
14115460,89565,139964,1.0,REGIONAL MEDICAL CENTER,BRADFORD REGIONAL MEDICAL CENTER,709 W MAIN STREET,116 INTERSTATE PARKWAY
6846744,71440,237044,1.0,MEMORIAL HOSPITAL,LEXINGTON MEMORIAL HOSPITAL INC,209 NORTHWEST 8TH STREET,250 HOSPITAL DRIVE PO BOX 1817
9465650,81438,282090,1.0,MEMORIAL HOSPITAL,MARIETTA MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,401 MATTHEW STREET
6846745,71440,574939,1.0,MEMORIAL HOSPITAL,HUGH CHATHAM MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,180 PARKWOOD DR
14115484,89565,648479,1.0,REGIONAL MEDICAL CENTER,INDIANA REGIONAL MEDICAL CENTER,709 W MAIN STREET,835 HOSPITAL ROAD
14115428,89565,193414,1.0,REGIONAL MEDICAL CENTER,CARLISLE REGIONAL MEDICAL CENTER,709 W MAIN STREET,361 ALEXANDER SPRING ROAD
6846731,71440,251180,1.0,MEMORIAL HOSPITAL,MOREHEAD MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,117 E KINGS HIGHWAY
9465590,81438,261569,1.0,MEMORIAL HOSPITAL,GREENE MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1141 NORTH MONROE DRIVE
1424185,45243,782322,1.0,SUMMIT MEDICAL CENTER,ALTA BATES SUMMIT MEDICAL CENTER,6350 E 2ND STREET,350 HAWTHORNE AVENUE
6846708,71440,692719,1.0,MEMORIAL HOSPITAL,SCOTLAND MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,500 LAUCHWOOD DR
6846709,71440,423132,1.0,MEMORIAL HOSPITAL,WAYNE MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,2700 WAYNE MEMORIAL DR
14115372,89565,192825,1.0,REGIONAL MEDICAL CENTER,ASANTE ROGUE REGIONAL MEDICAL CENTER,709 W MAIN STREET,2825 E BARNETT ROAD
6846714,71440,876409,1.0,MEMORIAL HOSPITAL,MARGARET R PARDEE MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,800 N JUSTICE ST
9465584,81438,238341,1.0,MEMORIAL HOSPITAL,WILSON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,915 WEST MICHIGAN STREET
5464859,85600,719167,1.0,MEMORIAL HOSPITAL,ST ANTHONYS MEMORIAL HOSPITAL,1204 MOUND ST,503 N MAPLE STREET
14115420,89565,865849,1.0,REGIONAL MEDICAL CENTER,WILLIAMSPORT REGIONAL MEDICAL CENTER,709 W MAIN STREET,700 HIGH STREET
6846719,71440,341360,1.0,MEMORIAL HOSPITAL,LENOIR MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,100 AIRPORT RD
6846723,71440,209414,1.0,MEMORIAL HOSPITAL,IREDELL MEMORIAL HOSPITAL INC,209 NORTHWEST 8TH STREET,557 BROOKDALE DR  P O BOX 1828
1424103,45243,260374,1.0,SUMMIT MEDICAL CENTER,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,6350 E 2ND STREET,2200 EAST SHOW LOW LAKE ROAD
9465605,81438,800211,1.0,MEMORIAL HOSPITAL,TRUMBULL MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1350 EAST MARKET STREET
6846725,71440,192835,1.0,MEMORIAL HOSPITAL,CALDWELL MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,321 MULBERRY ST SW
6846726,71440,436430,1.0,MEMORIAL HOSPITAL,ONSLOW MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,317 WESTERN BOULEVARD
9465813,81438,419212,1.0,MEMORIAL HOSPITAL,DELAWARE COUNTY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,501 NORTH LANSDOWNE AVE
14115573,89565,732465,1.0,REGIONAL MEDICAL CENTER,GRAND STRAND REGIONAL MEDICAL CENTER,709 W MAIN STREET,809 82ND PARKWAY
1130654,83539,428465,1.0,ST VINCENT'S MEDICAL CENTER,ST VINCENT'S MEDICAL CENTER SOUTHSIDE,2800 MAIN ST,4201 BELFORT RD
4613100,83304,304226,1.0,MEMORIAL HOSPITAL,DICKINSON COUNTY MEMORIAL HOSPITAL,1401 WEST LOCUST,1721 S STEPHENSON AVE
9465776,81438,281249,1.0,MEMORIAL HOSPITAL,JAMESON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1211 WILMINGTON AVENUE
6846797,71440,238341,1.0,MEMORIAL HOSPITAL,WILSON MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,915 WEST MICHIGAN STREET
5182639,78547,770840,1.0,GOOD SAMARITAN MEDICAL CENTER,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,200 EXEMPLA CIRCLE,1000 MONTAUK HIGHWAY
6846803,71440,261569,1.0,MEMORIAL HOSPITAL,GREENE MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,1141 NORTH MONROE DRIVE
9465790,81438,899441,1.0,MEMORIAL HOSPITAL,SOLDIERS AND SAILORS MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,32-36 CENTRAL AVENUE
9465798,81438,748447,1.0,MEMORIAL HOSPITAL,J C BLAIR MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1225 WARM SPRINGS AVE
14115597,89565,329068,1.0,REGIONAL MEDICAL CENTER,SUMNER REGIONAL MEDICAL CENTER,709 W MAIN STREET,555 HARTSVILLE PIKE
14115602,89565,608486,1.0,REGIONAL MEDICAL CENTER,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,709 W MAIN STREET,ONE MEDICAL PARK BLVD
5464874,85600,643205,1.0,MEMORIAL HOSPITAL,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,1204 MOUND ST,5101 S WILLOW SPRINGS RD
5050172,78872,525811,1.0,MEMORIAL HOSPITAL,TEXAS COUNTY MEMORIAL HOSPITAL,511 NE 10TH ST,1333 SAM HOUSTON BOULEVARD
14115571,89565,133902,1.0,REGIONAL MEDICAL CENTER,AIKEN REGIONAL MEDICAL CENTER,709 W MAIN STREET,302 UNIVERSITY PARKWAY
14115570,89565,669363,1.0,REGIONAL MEDICAL CENTER,HILTON HEAD REGIONAL MEDICAL CENTER,709 W MAIN STREET,25 HOSPITAL CENTER BLVD
14115566,89565,357669,1.0,REGIONAL MEDICAL CENTER,HAMPTON REGIONAL MEDICAL CENTER,709 W MAIN STREET,595 WEST CAROLINA AVENUE
5050163,78872,114180,1.0,MEMORIAL HOSPITAL,COOPER COUNTY MEMORIAL HOSPITAL,511 NE 10TH ST,17651 B HWY
9465670,81438,238922,1.0,MEMORIAL HOSPITAL,GRADY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,561 WEST CENTRAL AVENUE
9465672,81438,287601,1.0,MEMORIAL HOSPITAL,LICKING MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1320 WEST MAIN STREET
9465696,81438,889095,1.0,MEMORIAL HOSPITAL,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,1110 NORTH SARAH DEWITT DRIVE,1200 EAST PECAN ST
9465703,81438,214353,1.0,MEMORIAL HOSPITAL,HARMON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,400 EAST CHESTNUT STREET
14115544,89565,135132,1.0,REGIONAL MEDICAL CENTER,CHESTER REGIONAL MEDICAL CENTER,709 W MAIN STREET,1 MEDICAL PARK DRIVE
9465708,81438,757506,1.0,MEMORIAL HOSPITAL,MCCURTAIN MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1301 LINCOLN ROAD
9465710,81438,278949,1.0,MEMORIAL HOSPITAL,COMANCHE COUNTY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,3401 WEST GORE BLVD
6846774,71440,445144,1.0,MEMORIAL HOSPITAL,PERSON MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,615 RIDGE RD
9465719,81438,807116,1.0,MEMORIAL HOSPITAL,CHOCTAW MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1405 EAST KIRK ROAD
14115541,89565,658364,1.0,REGIONAL MEDICAL CENTER,CAROLINA PINES REGIONAL MEDICAL CENTER,709 W MAIN STREET,1304 W BOBO NEWSOM HWY
7429128,56302,151173,1.0,COMMUNITY HOSPITAL,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2351 'G' ROAD,2525 KINGS HIGHWAY
11248413,69024,889095,1.0,JACKSON MEMORIAL HOSPITAL,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,1611 NW 12TH AVE,1200 EAST PECAN ST
11862607,46895,449231,1.0,BRIGHAM AND WOMEN'S HOSPITAL,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,75 FRANCIS STREET,1153 CENTRE STREET
9464052,81438,343862,1.0,MEMORIAL HOSPITAL,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,1110 NORTH SARAH DEWITT DRIVE,9888 GENESEE AVENUE
9464055,81438,119186,1.0,MEMORIAL HOSPITAL,SALINAS VALLEY MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,450 EAST ROMIE LANE
810969,39744,640937,1.0,MEMORIAL HOSPITAL,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,224 E SECOND STREET,630 EATON AVENUE
810977,39744,282090,1.0,MEMORIAL HOSPITAL,MARIETTA MEMORIAL HOSPITAL,224 E SECOND STREET,401 MATTHEW STREET
5021001,40497,218046,1.0,ST JOSEPH HOSPITAL,ST JOSEPH WARREN HOSPITAL,360 BROADWAY,667 EASTLAND AVE SE
13614327,80384,349320,1.0,SAMARITAN HOSPITAL,MULTICARE GOOD SAMARITAN HOSPITAL,801 EAST WHEELER ROAD,401 15TH AVENUE SE
810989,39744,270187,1.0,MEMORIAL HOSPITAL,CLINTON MEMORIAL HOSPITAL,224 E SECOND STREET,610 WEST MAIN STREET
13591860,80177,130511,1.0,MEMORIAL HOSPITAL,BROOKS MEMORIAL HOSPITAL,1423 SEVENTH ST,529 CENTRAL AVENUE
13591865,80177,489798,1.0,MEMORIAL HOSPITAL,AUBURN MEMORIAL HOSPITAL,1423 SEVENTH ST,17 LANSING STREET
810997,39744,238922,1.0,MEMORIAL HOSPITAL,GRADY MEMORIAL HOSPITAL,224 E SECOND STREET,561 WEST CENTRAL AVENUE
13591867,80177,272929,1.0,MEMORIAL HOSPITAL,NICHOLAS H NOYES MEMORIAL HOSPITAL,1423 SEVENTH ST,111  CLARA BARTON STREET
810999,39744,287601,1.0,MEMORIAL HOSPITAL,LICKING MEMORIAL HOSPITAL,224 E SECOND STREET,1320 WEST MAIN STREET
6845443,71440,237754,1.0,MEMORIAL HOSPITAL,SIBLEY MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,5255 LOUGHBORO RD NW
9464057,81438,214254,1.0,MEMORIAL HOSPITAL,LODI MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,975 S FAIRMONT AVENUE
13591858,80177,393793,1.0,MEMORIAL HOSPITAL,MASSENA MEMORIAL HOSPITAL,1423 SEVENTH ST,1 HOSPITAL DRIVE
6845437,71440,891017,1.0,MEMORIAL HOSPITAL,NANTICOKE MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,801 MIDDLEFORD RD
5209225,33716,315381,1.0,MEMORIAL HOSPITAL,RICE MEMORIAL HOSPITAL,1900 STATE ST,301 BECKER AVE SW
10698179,22003,282090,1.0,MEMORIAL HOSPITAL,MARIETTA MEMORIAL HOSPITAL,500 LONDON AVENUE,401 MATTHEW STREET
4612469,83304,367189,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL WEST,1401 WEST LOCUST,703 N FLAMINGO RD
810917,39744,261569,1.0,MEMORIAL HOSPITAL,GREENE MEMORIAL HOSPITAL,224 E SECOND STREET,1141 NORTH MONROE DRIVE
10698171,22003,640937,1.0,MEMORIAL HOSPITAL,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,500 LONDON AVENUE,630 EATON AVENUE
13591836,80177,542580,1.0,MEMORIAL HOSPITAL,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,1423 SEVENTH ST,75 NORTH COUNTRY ROAD
810932,39744,800211,1.0,MEMORIAL HOSPITAL,TRUMBULL MEMORIAL HOSPITAL,224 E SECOND STREET,1350 EAST MARKET STREET
9464043,81438,329514,1.0,MEMORIAL HOSPITAL,HAZEL HAWKINS MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,911 SUNSET DRIVE
4612471,83304,499602,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL MIRAMAR,1401 WEST LOCUST,1901 SW 172ND AVE
6845439,71440,213667,1.0,MEMORIAL HOSPITAL,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,21 WEST CLARKE AVENUE
3456824,31274,354374,1.0,EMANUEL MEDICAL CENTER,LEGACY EMANUEL MEDICAL CENTER,117 KITE ROAD,2801 N GANTENBEIN AVENUE
10698134,22003,800211,1.0,MEMORIAL HOSPITAL,TRUMBULL MEMORIAL HOSPITAL,500 LONDON AVENUE,1350 EAST MARKET STREET
13591875,80177,301134,1.0,MEMORIAL HOSPITAL,PHELPS MEMORIAL HOSPITAL ASSN,1423 SEVENTH ST,701 NORTH BROADWAY
4612494,83304,365534,1.0,MEMORIAL HOSPITAL,PHOEBE PUTNEY MEMORIAL HOSPITAL,1401 WEST LOCUST,417 THIRD AVENUE
13591911,80177,876409,1.0,MEMORIAL HOSPITAL,MARGARET R PARDEE MEMORIAL HOSPITAL,1423 SEVENTH ST,800 N JUSTICE ST
13591916,80177,341360,1.0,MEMORIAL HOSPITAL,LENOIR MEMORIAL HOSPITAL,1423 SEVENTH ST,100 AIRPORT RD
5049925,78872,125430,1.0,MEMORIAL HOSPITAL,CALVERT MEMORIAL HOSPITAL,511 NE 10TH ST,100 HOSPITAL ROAD
811023,39744,889095,1.0,MEMORIAL HOSPITAL,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,224 E SECOND STREET,1200 EAST PECAN ST
13591920,80177,209414,1.0,MEMORIAL HOSPITAL,IREDELL MEMORIAL HOSPITAL INC,1423 SEVENTH ST,557 BROOKDALE DR  P O BOX 1828
13591922,80177,192835,1.0,MEMORIAL HOSPITAL,CALDWELL MEMORIAL HOSPITAL,1423 SEVENTH ST,321 MULBERRY ST SW
6845453,71440,308278,1.0,MEMORIAL HOSPITAL,LEE MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,2776 CLEVELAND AVE
13591923,80177,436430,1.0,MEMORIAL HOSPITAL,ONSLOW MEMORIAL HOSPITAL,1423 SEVENTH ST,317 WESTERN BOULEVARD
4611908,83304,754768,1.0,MEMORIAL HOSPITAL,GROVE HILL MEMORIAL HOSPITAL,1401 WEST LOCUST,295 JACKSON HWY S
13591928,80177,251180,1.0,MEMORIAL HOSPITAL,MOREHEAD MEMORIAL HOSPITAL,1423 SEVENTH ST,117 E KINGS HIGHWAY
4611910,83304,140742,1.0,MEMORIAL HOSPITAL,D W MCMILLAN MEMORIAL HOSPITAL,1401 WEST LOCUST,1301 BELLEVILLE AVENUE
811030,39744,214353,1.0,MEMORIAL HOSPITAL,HARMON MEMORIAL HOSPITAL,224 E SECOND STREET,400 EAST CHESTNUT STREET
811035,39744,757506,1.0,MEMORIAL HOSPITAL,MCCURTAIN MEMORIAL HOSPITAL,224 E SECOND STREET,1301 LINCOLN ROAD
811037,39744,278949,1.0,MEMORIAL HOSPITAL,COMANCHE COUNTY MEMORIAL HOSPITAL,224 E SECOND STREET,3401 WEST GORE BLVD
13591906,80177,423132,1.0,MEMORIAL HOSPITAL,WAYNE MEMORIAL HOSPITAL,1423 SEVENTH ST,2700 WAYNE MEMORIAL DR
13591905,80177,692719,1.0,MEMORIAL HOSPITAL,SCOTLAND MEMORIAL HOSPITAL,1423 SEVENTH ST,500 LAUCHWOOD DR
6686050,29752,690965,1.0,ST JOHNS MEDICAL CENTER,ST JOHNS REGIONAL MEDICAL CENTER,625 EAST BROADWAY,1600 N ROSE AVE
9464062,81438,163516,1.0,MEMORIAL HOSPITAL,BARTON MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,2170 SOUTH AVENUE
10698119,22003,261569,1.0,MEMORIAL HOSPITAL,GREENE MEMORIAL HOSPITAL,500 LONDON AVENUE,1141 NORTH MONROE DRIVE
14270663,43298,740270,1.0,GOOD SAMARITAN HOSPITAL,ADVOCATE GOOD SAMARITAN HOSPITAL,1225 WILSHIRE BOULEVARD,3815 HIGHLAND AVENUE
5049211,78872,657875,1.0,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,511 NE 10TH ST,201 CHESTNUT HILL ROAD
4612504,83304,119265,1.0,MEMORIAL HOSPITAL,ELBERT MEMORIAL HOSPITAL,1401 WEST LOCUST,4 MEDICAL DRIVE
5049210,78872,895820,1.0,MEMORIAL HOSPITAL,LAWRENCE & MEMORIAL HOSPITAL,511 NE 10TH ST,365 MONTAUK AVE
13591902,80177,555218,1.0,MEMORIAL HOSPITAL,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,1423 SEVENTH ST,509 BILTMORE AVE
10698113,22003,238341,1.0,MEMORIAL HOSPITAL,WILSON MEMORIAL HOSPITAL,500 LONDON AVENUE,915 WEST MICHIGAN STREET
13591884,80177,191486,1.0,MEMORIAL HOSPITAL,STRONG MEMORIAL HOSPITAL,1423 SEVENTH ST,601 ELMWOOD AVE
7451948,57252,238885,1.0,JEFFERSON MEDICAL CENTER,JEFFERSON REGIONAL MEDICAL CENTER,300 SOUTH PRESTON STREET,1600 WEST 40TH AVENUE
9464074,81438,315986,1.0,MEMORIAL HOSPITAL,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,1110 NORTH SARAH DEWITT DRIVE,147 N BRENT ST
4612514,83304,289960,1.0,MEMORIAL HOSPITAL,JOHN D ARCHBOLD MEMORIAL HOSPITAL,1401 WEST LOCUST,915 GORDON AVENUE & MIMOSA DRIVE
810911,39744,238341,1.0,MEMORIAL HOSPITAL,WILSON MEMORIAL HOSPITAL,224 E SECOND STREET,915 WEST MICHIGAN STREET
810716,39744,728294,1.0,MEMORIAL HOSPITAL,AURELIA OSBORN FOX MEMORIAL HOSPITAL,224 E SECOND STREET,ONE NORTON AVENUE
13591721,80177,703339,1.0,MEMORIAL HOSPITAL,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,1423 SEVENTH ST,175 MADISON AVE
4611877,83304,227327,1.0,MEMORIAL HOSPITAL,HELEN KELLER MEMORIAL HOSPITAL,1401 WEST LOCUST,1300 SOUTH MONTGOMERY AVENUE
810777,39744,130511,1.0,MEMORIAL HOSPITAL,BROOKS MEMORIAL HOSPITAL,224 E SECOND STREET,529 CENTRAL AVENUE
4612420,83304,123337,1.0,MEMORIAL HOSPITAL,DESOTO MEMORIAL HOSPITAL,1401 WEST LOCUST,900 N ROBERT AVE
810782,39744,489798,1.0,MEMORIAL HOSPITAL,AUBURN MEMORIAL HOSPITAL,224 E SECOND STREET,17 LANSING STREET
10698239,22003,278949,1.0,MEMORIAL HOSPITAL,COMANCHE COUNTY MEMORIAL HOSPITAL,500 LONDON AVENUE,3401 WEST GORE BLVD
13591735,80177,422272,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL OF SALEM COUNTY,1423 SEVENTH ST,310 WOODSTOWN ROAD
810784,39744,272929,1.0,MEMORIAL HOSPITAL,NICHOLAS H NOYES MEMORIAL HOSPITAL,224 E SECOND STREET,111  CLARA BARTON STREET
810792,39744,301134,1.0,MEMORIAL HOSPITAL,PHELPS MEMORIAL HOSPITAL ASSN,224 E SECOND STREET,701 NORTH BROADWAY
4612423,83304,164394,1.0,MEMORIAL HOSPITAL,MEMORIAL HOSPITAL JACKSONVILLE,1401 WEST LOCUST,3625 UNIVERSITY BLVD S
10698237,22003,757506,1.0,MEMORIAL HOSPITAL,MCCURTAIN MEMORIAL HOSPITAL,500 LONDON AVENUE,1301 LINCOLN ROAD
810801,39744,191486,1.0,MEMORIAL HOSPITAL,STRONG MEMORIAL HOSPITAL,224 E SECOND STREET,601 ELMWOOD AVE
9463982,81438,220714,1.0,MEMORIAL HOSPITAL,WOODLAND MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,1325 COTTONWOOD STREET
13591765,80177,282016,1.0,MEMORIAL HOSPITAL,ALBANY MEMORIAL HOSPITAL,1423 SEVENTH ST,600 NORTHERN BOULEVARD
10698232,22003,214353,1.0,MEMORIAL HOSPITAL,HARMON MEMORIAL HOSPITAL,500 LONDON AVENUE,400 EAST CHESTNUT STREET
810775,39744,393793,1.0,MEMORIAL HOSPITAL,MASSENA MEMORIAL HOSPITAL,224 E SECOND STREET,1 HOSPITAL DRIVE
10698248,22003,807116,1.0,MEMORIAL HOSPITAL,CHOCTAW MEMORIAL HOSPITAL,500 LONDON AVENUE,1405 EAST KIRK ROAD
12326812,16031,244572,1.0,LOURDES MEDICAL CENTER,OUR LADY OF LOURDES MEDICAL CENTER,520 N FOURTH AVENUE,1600 HADDON AVENUE
6845412,71440,895820,1.0,MEMORIAL HOSPITAL,LAWRENCE & MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,365 MONTAUK AVE
810720,39744,674431,1.0,MEMORIAL HOSPITAL,COLUMBIA MEMORIAL HOSPITAL,224 E SECOND STREET,71 PROSPECT AVENUE
810721,39744,264631,1.0,MEMORIAL HOSPITAL,JONES MEMORIAL HOSPITAL,224 E SECOND STREET,191 NORTH MAIN STREET
6845413,71440,657875,1.0,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,209 NORTHWEST 8TH STREET,201 CHESTNUT HILL ROAD
9463965,81438,811865,1.0,MEMORIAL HOSPITAL,SHARP MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,7901 FROST ST
810738,39744,842628,1.0,MEMORIAL HOSPITAL,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,224 E SECOND STREET,101 HOSPITAL ROAD
12326830,16031,470548,1.0,LOURDES MEDICAL CENTER,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,520 N FOURTH AVENUE,218A SUNSET ROAD
10381098,46619,799020,1.0,UNIVERSITY MEDICAL CENTER,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,602 INDIANA AVENUE,2315 STOCKTON BOULEVARD
6641477,44822,421579,1.0,COMMUNITY HOSPITAL,COLUMBUS COMMUNITY HOSPITAL,901 MACARTHUR BLVD,4600 38TH ST
810753,39744,542580,1.0,MEMORIAL HOSPITAL,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,224 E SECOND STREET,75 NORTH COUNTRY ROAD
